lemma,language,saliency rank,saliency score
goat,en,16963,-2.3887529162658385
image,en,16964,-2.388918251588961
stair,en,16965,-2.3894047202562327
fondue,en,16966,-2.389796034830734
lipstick,es,16967,-2.3908344956767356
ride,nl,16968,-2.391126778804252
penis,zh,16969,-2.3912565274347837
capitalism,nl,16970,-2.391305958138624
bless,es,16971,-2.392984458825642
cash,es,16972,-2.393118940305115
humanity,nl,16973,-2.3931449487834677
adjective,nl,16974,-2.3932743105651806
brush,nl,16975,-2.393334339006054
pornography,es,16976,-2.3949271188878356
rocket,es,16977,-2.3950463612267914
cardboard,zh,16978,-2.395218717980037
academic,nl,16979,-2.397043455192118
read,en,16980,-2.39715027514778
fondue,nl,16981,-2.398391430123874
bill,nl,16982,-2.4003449606736575
keyboard,nl,16983,-2.4008049479776767
fondue,es,16984,-2.4010774850398624
argument,zh,16985,-2.4012915261674315
romantic,es,16986,-2.4028220082725396
soldier,es,16987,-2.403596547448392
wish,es,16988,-2.4064220507799052
vampire,nl,16989,-2.4067613263409386
find,nl,16990,-2.4076534708755957
word,zh,16991,-2.407867771128905
embarrassing,es,16992,-2.4085836811940924
despair,en,16993,-2.4095481899617592
meal,nl,16994,-2.409578773652224
reasoning,en,16995,-2.409599606910699
center,es,16996,-2.4105129529891705
insect,nl,16997,-2.4112290662094185
player,nl,16998,-2.412052886822887
problem,en,16999,-2.4121654004466673
display,nl,17000,-2.412389430479228
dictatorship,en,17001,-2.4137833594585154
forward,zh,17002,-2.413788607234455
routine,zh,17003,-2.4163114646759833
room,es,17004,-2.4169089693138304
classical,es,17005,-2.4172136531025625
psychological,es,17006,-2.417629918420392
border,zh,17007,-2.418486777600744
program,zh,17008,-2.419567835158289
similar,zh,17009,-2.422140644396572
collective,en,17010,-2.4236735349891494
activity,en,17011,-2.4250195257769347
nobility,en,17012,-2.425202484176812
fit,es,17013,-2.4259050376974733
article,en,17014,-2.4269675018186767
technology,en,17015,-2.4271962821326816
branch,zh,17016,-2.4281284970915165
fried,nl,17017,-2.4298269086611577
connection,zh,17018,-2.4298436963611265
royal,nl,17019,-2.4318231436247246
master,zh,17020,-2.433445142174238
oven,zh,17021,-2.4335395735608074
screen,zh,17022,-2.4336784630568635
contact,en,17023,-2.4353055734203726
goat,nl,17024,-2.4360314132511403
rare,zh,17025,-2.4370150200139813
incense,nl,17026,-2.439812170326117
sphere,zh,17027,-2.440905681219621
progress,en,17028,-2.4409163230738513
rifle,es,17029,-2.441293328586974
cook,nl,17030,-2.4432963804697643
hatred,es,17031,-2.444106577266634
elderly,nl,17032,-2.4446092038465
mall,es,17033,-2.4451297810990424
tower,zh,17034,-2.445332118873992
mall,nl,17035,-2.445708686139598
own,en,17036,-2.4462383059552093
spelling,zh,17037,-2.4474791047473854
personality,nl,17038,-2.447818296994246
department,nl,17039,-2.4485970194778037
leaf,en,17040,-2.449410514141576
enter,nl,17041,-2.44958409507568
literature,en,17042,-2.4496104769696676
fierce,nl,17043,-2.451288600190468
strap,es,17044,-2.4534886823996715
ceramic,nl,17045,-2.457655973759081
atmosphere,es,17046,-2.4582192391050586
exhaustion,nl,17047,-2.462730999303585
treatment,nl,17048,-2.46351541317253
forbid,en,17049,-2.4656703018044417
pole,zh,17050,-2.4674350330933015
competitive,nl,17051,-2.467768698912201
please,zh,17052,-2.4688798260179157
justice,nl,17053,-2.469665702075218
successful,nl,17054,-2.469800253400881
son,nl,17055,-2.4723517931910854
notebook,nl,17056,-2.4723812006511983
genre,zh,17057,-2.4731404320736226
star,en,17058,-2.4731969297571483
agree,nl,17059,-2.473426684585903
regime,en,17060,-2.4751026896461537
penalty,zh,17061,-2.4753715023142253
genre,en,17062,-2.4772915763892676
noodle,nl,17063,-2.4773891238626855
dinosaur,nl,17064,-2.4775299551739156
wage,en,17065,-2.47782982965748
point,zh,17066,-2.480042323982901
arena,en,17067,-2.4810370563761155
robbery,es,17068,-2.4852025518036114
mark,nl,17069,-2.487321032835672
lungs,zh,17070,-2.4879732826151257
rabbit,es,17071,-2.488371218013615
position,nl,17072,-2.490173868355876
flow,nl,17073,-2.4917243322923053
surrender,zh,17074,-2.49328849863251
live,zh,17075,-2.494271004730243
track,nl,17076,-2.494630380666685
thirst,en,17077,-2.494711720547438
enjoy,en,17078,-2.500262724497496
honest,es,17079,-2.5014046825002727
fishing,nl,17080,-2.501869636701903
metro,en,17081,-2.502471315406404
emperor,es,17082,-2.502553762576932
marry,zh,17083,-2.5028214709055354
act,zh,17084,-2.5034403075349028
murder,es,17085,-2.50348770699682
mission,nl,17086,-2.5044718972466793
bulb,es,17087,-2.504746982290235
egg,nl,17088,-2.5050405304008736
spot,nl,17089,-2.505208061062453
equality,en,17090,-2.5062565383175186
fresh,nl,17091,-2.5076025628052783
advance,nl,17092,-2.5078807805592187
hypocrisy,nl,17093,-2.5119387929513466
solidarity,en,17094,-2.512972802899063
block,zh,17095,-2.513551950054741
mine,zh,17096,-2.514054808338913
concentration,zh,17097,-2.515657684894716
care,nl,17098,-2.515715608622597
solidarity,zh,17099,-2.515808547454488
gymnastic,en,17100,-2.5161585951492
male,es,17101,-2.517285867240085
brutal,es,17102,-2.518127557191619
beast,es,17103,-2.518911668787869
severe,en,17104,-2.5201322459003603
boundary,zh,17105,-2.5219527943855256
cash,nl,17106,-2.5237715933059386
fresco,nl,17107,-2.5258472805524423
penalty,nl,17108,-2.526501323992857
lift,zh,17109,-2.527053305941655
wheat,nl,17110,-2.528963619324552
sentence,es,17111,-2.529064604231714
drama,es,17112,-2.529511664760601
ordinary,nl,17113,-2.530027244077607
classroom,nl,17114,-2.530504554767399
star,nl,17115,-2.5305910911649208
explanation,en,17116,-2.532487959949633
creation,nl,17117,-2.5349726685785883
organization,en,17118,-2.5360117544275345
alien,nl,17119,-2.5362442840818447
purchase,nl,17120,-2.5365312786262013
defense,nl,17121,-2.5368221485778366
collective,nl,17122,-2.5370152456443673
bed,es,17123,-2.538858239573431
smile,es,17124,-2.5393250251921446
desire,nl,17125,-2.540079941834913
embarrassing,nl,17126,-2.5409396833918882
obligation,en,17127,-2.5414526842121155
barrier,nl,17128,-2.5415731104007078
calm,zh,17129,-2.545057881415321
fence,es,17130,-2.545943189981081
pig,es,17131,-2.5469983883272556
seed,nl,17132,-2.5470024228640096
comfort,nl,17133,-2.5479238573909493
bible,en,17134,-2.5487919857031764
send,zh,17135,-2.5495838182312127
joint,es,17136,-2.5515003072830202
youth,zh,17137,-2.5518776022701615
record,nl,17138,-2.5554564433307916
muscular,en,17139,-2.555752621369714
surgery,nl,17140,-2.5576163494454867
fresco,en,17141,-2.559686056691808
decoration,es,17142,-2.5597250668819695
again,es,17143,-2.5626724750015346
confinement,en,17144,-2.56300977048192
parade,es,17145,-2.5648511143646084
addiction,zh,17146,-2.5649406834831683
rifle,zh,17147,-2.565206731621277
lock,nl,17148,-2.5652276214193077
confinement,zh,17149,-2.5663027840585957
circular,es,17150,-2.568975681027326
mixture,zh,17151,-2.5696659824115105
incense,es,17152,-2.5702634694166204
characteristic,en,17153,-2.5713383583513876
explosion,nl,17154,-2.572317558524664
candy,es,17155,-2.5731864824160797
dialect,es,17156,-2.5747623349881588
space,zh,17157,-2.576420009754343
crash,es,17158,-2.577263159883011
stranger,nl,17159,-2.5772865392236675
diet,en,17160,-2.5795370270066393
geography,en,17161,-2.580188591012472
object,zh,17162,-2.581184786493785
conference,en,17163,-2.584967857013903
couple,en,17164,-2.5864576304050626
ball,es,17165,-2.588241702993581
closet,zh,17166,-2.5883775397314173
net,es,17167,-2.5893775023168026
genre,nl,17168,-2.589514820669712
teach,nl,17169,-2.5896661177932296
account,nl,17170,-2.5912798487582474
hide,zh,17171,-2.592032745733493
bush,es,17172,-2.5923956829304
dress,nl,17173,-2.5925971568277686
memory,en,17174,-2.5930821250435643
account,zh,17175,-2.593799550251895
other,zh,17176,-2.5944470684718164
trip,nl,17177,-2.596203399592522
wonder,zh,17178,-2.5967962966009406
test,nl,17179,-2.5970600903023495
chemical,zh,17180,-2.5971053078592505
western,es,17181,-2.59790701826666
salt,zh,17182,-2.59981903027184
friendship,zh,17183,-2.6023865711011798
place,nl,17184,-2.607386478005694
swim,nl,17185,-2.6078213884311845
hypocrisy,en,17186,-2.608609423883644
instrument,nl,17187,-2.610690309285784
audience,es,17188,-2.611250385452609
bowl,es,17189,-2.6121564380090363
specie,en,17190,-2.614205320805285
sentence,nl,17191,-2.6169231090232814
remove,zh,17192,-2.6177791306769063
load,zh,17193,-2.6182390948056726
shell,nl,17194,-2.6190726945561633
current,nl,17195,-2.620602259661214
natural,en,17196,-2.620655363913032
short,zh,17197,-2.6217498522497626
road,zh,17198,-2.624032017139667
partner,es,17199,-2.6252312284910935
possibility,zh,17200,-2.6255088577187045
brain,nl,17201,-2.6263262263887976
orange,zh,17202,-2.6268760796040054
damage,zh,17203,-2.627297151354376
cook,zh,17204,-2.6291373027522935
foreign,es,17205,-2.6297609334153362
arena,nl,17206,-2.6305838100643686
rice,nl,17207,-2.633380075462196
spit,es,17208,-2.634796153799261
square,zh,17209,-2.6362671152268047
teen,es,17210,-2.6366620694763845
bird,zh,17211,-2.640124612225619
comfortable,en,17212,-2.6401831681455277
royalty,nl,17213,-2.643829570985603
transport,es,17214,-2.6439224873015004
closet,es,17215,-2.6442535899975272
crowded,nl,17216,-2.6471048675506768
dish,zh,17217,-2.647335247145316
universe,en,17218,-2.6479608966971924
purity,nl,17219,-2.6499182643654478
father,es,17220,-2.6508102598754233
sticky,es,17221,-2.6508243075291142
environment,en,17222,-2.6532295998894995
record,es,17223,-2.653686282042585
breath,zh,17224,-2.6542586492857243
sheep,zh,17225,-2.6545650927480176
code,zh,17226,-2.6547611563794735
demand,nl,17227,-2.655337122132571
mystery,zh,17228,-2.656050617146765
design,nl,17229,-2.6563133527866736
garden,es,17230,-2.6595945139761055
seafood,nl,17231,-2.6599317446179906
male,nl,17232,-2.6623772859559987
crowd,nl,17233,-2.6636302379285084
crowded,es,17234,-2.6649897821725337
royal,zh,17235,-2.665593819570793
shame,zh,17236,-2.6659487780453177
lecture,nl,17237,-2.6671327278740202
thought,es,17238,-2.6695639352523535
merchandise,nl,17239,-2.669774856932637
romantic,en,17240,-2.6702161164408826
lip,en,17241,-2.672715721420666
encounter,nl,17242,-2.6737382743207383
diploma,en,17243,-2.675887841558898
must,es,17244,-2.6786594087266686
tragedy,nl,17245,-2.679457732468204
wash,zh,17246,-2.6803578431265227
value,en,17247,-2.6808256444374496
insurance,es,17248,-2.6811351137908415
read,zh,17249,-2.682043104622604
teen,nl,17250,-2.6842072599199462
killer,nl,17251,-2.684265037944363
side,zh,17252,-2.684363767371002
length,es,17253,-2.686120776299602
container,nl,17254,-2.6871146172831453
behind,es,17255,-2.6882580948599326
trip,es,17256,-2.6898058324944434
navy,es,17257,-2.6900588546028743
conference,nl,17258,-2.690956936939995
single,nl,17259,-2.6939508530438943
cinema,en,17260,-2.6944639759344855
swimming,en,17261,-2.6950321397223194
snow,es,17262,-2.6956467553664507
antiquity,en,17263,-2.6967337124344004
arena,zh,17264,-2.6978677242555844
guide,zh,17265,-2.697993784952042
consumption,en,17266,-2.698015895082022
command,nl,17267,-2.698262829269317
son,en,17268,-2.6996098277580156
bless,en,17269,-2.7013039533058327
vehicle,nl,17270,-2.7038438526255493
antiquity,zh,17271,-2.7042799127202968
morality,es,17272,-2.705105107627217
brightness,en,17273,-2.707280609283065
quality,en,17274,-2.7091619605151833
spit,nl,17275,-2.711251251363082
unhealthy,zh,17276,-2.712827660141973
separate,zh,17277,-2.7130088020006173
ball,zh,17278,-2.7132237185765518
noun,nl,17279,-2.7147491135646837
drink,es,17280,-2.7190417025756526
mechanical,nl,17281,-2.7201037118304825
fairness,nl,17282,-2.720611918004395
battle,zh,17283,-2.7213699049305866
gasoline,es,17284,-2.7219554490658453
award,zh,17285,-2.723345938153957
never,zh,17286,-2.7257308457958658
grey,zh,17287,-2.7274747207817884
cliff,es,17288,-2.7275239621971554
friendly,es,17289,-2.7288331984010625
teach,zh,17290,-2.7296244508148595
despair,nl,17291,-2.730375853284566
headache,es,17292,-2.7312872711737026
private,zh,17293,-2.7349313576423104
basketball,es,17294,-2.7387581192991157
barbecue,es,17295,-2.73979482748454
small,es,17296,-2.740167626320418
couple,nl,17297,-2.7420261389577165
watermelon,nl,17298,-2.7425730829255457
mine,nl,17299,-2.742824313391854
opportunity,nl,17300,-2.744582065914725
organ,nl,17301,-2.7462337719725234
carnival,zh,17302,-2.746234387775949
morning,zh,17303,-2.7468362177264978
useful,zh,17304,-2.746920116742616
celebration,nl,17305,-2.7486001448992012
pipe,es,17306,-2.7507717900425126
boundary,nl,17307,-2.7510531938929215
resource,en,17308,-2.7514689509701755
sew,zh,17309,-2.7522007767671672
sweat,es,17310,-2.7544623192462647
vomit,nl,17311,-2.7557352313120695
military,nl,17312,-2.756557882322574
shoot,es,17313,-2.757130487242477
crime,nl,17314,-2.7578007587679148
share,zh,17315,-2.758574563926972
stream,es,17316,-2.7589414636378122
separation,zh,17317,-2.7590692022481096
trust,es,17318,-2.7596444667264777
solid,nl,17319,-2.7601053331253813
period,zh,17320,-2.762611419741364
disorder,zh,17321,-2.7633862267668614
seat,zh,17322,-2.766460783870752
string,zh,17323,-2.766864096068628
history,en,17324,-2.767044644900505
die,zh,17325,-2.7719506974019503
boyfriend,nl,17326,-2.772028297336871
necessity,en,17327,-2.778164404405761
fun,es,17328,-2.778702201210286
serious,en,17329,-2.78182905282532
perform,en,17330,-2.7836189478694946
resource,nl,17331,-2.7840634753423124
relative,nl,17332,-2.7841103021217637
career,en,17333,-2.7875934922869727
tube,zh,17334,-2.787784297784158
count,zh,17335,-2.788187295078863
stamp,es,17336,-2.7917399643927925
achieve,nl,17337,-2.791816038960977
datum,en,17338,-2.792797928622294
journal,es,17339,-2.7928980344076924
hall,zh,17340,-2.7943114896125225
attention,zh,17341,-2.7946570994630244
cause,zh,17342,-2.7948592726990076
touch,nl,17343,-2.7957624573672826
cure,en,17344,-2.7989752718793888
strict,es,17345,-2.8006010845620097
often,es,17346,-2.8022536356459846
ass,nl,17347,-2.8025866312564442
attitude,nl,17348,-2.8042174448816417
race,es,17349,-2.804768052896233
love,nl,17350,-2.80551110145175
wood,zh,17351,-2.805853422204233
think,en,17352,-2.806569201004889
rare,nl,17353,-2.807952985053384
nerve,en,17354,-2.8092969994425854
authority,nl,17355,-2.8095929386172434
injure,es,17356,-2.8114942790666233
crazy,zh,17357,-2.8115644786638976
trust,nl,17358,-2.8150855976228133
ruler,zh,17359,-2.8159651758439477
writing,nl,17360,-2.817245303263903
call,nl,17361,-2.817541994311843
enjoy,zh,17362,-2.817971332785645
collaboration,en,17363,-2.81817910635021
post,zh,17364,-2.8211131342916875
suffer,nl,17365,-2.8226992453669832
hobby,es,17366,-2.8235607839138877
perfume,en,17367,-2.8246603119140667
injure,nl,17368,-2.825945745283544
concrete,zh,17369,-2.8299509579564335
effort,nl,17370,-2.830209975715061
shopping,es,17371,-2.8313667766432236
honest,zh,17372,-2.8320067885446707
queen,nl,17373,-2.8323922375490644
tape,nl,17374,-2.8336591145980496
female,nl,17375,-2.834875463198535
bowl,nl,17376,-2.8357104150631027
tribunal,nl,17377,-2.839284809372234
leader,zh,17378,-2.8398501509463596
deception,en,17379,-2.8432769163050504
often,zh,17380,-2.8435072762376734
sin,nl,17381,-2.8446778274251354
snack,nl,17382,-2.844855352804972
elevator,en,17383,-2.8458389801135207
politician,zh,17384,-2.846003973040243
boundary,en,17385,-2.8482564626271603
drunk,es,17386,-2.8488890672174647
emperor,en,17387,-2.851371444321837
merchandise,en,17388,-2.8517145281122085
tribunal,en,17389,-2.8538057496174463
far,zh,17390,-2.85413870898533
total,zh,17391,-2.8543955570624515
nutrition,en,17392,-2.8554193869042828
mature,nl,17393,-2.8558893267132097
imagination,zh,17394,-2.856346663669834
coke,es,17395,-2.859743126474497
around,en,17396,-2.8617582833849435
hygiene,en,17397,-2.863022084025712
cover,zh,17398,-2.8651860747919633
graduate,nl,17399,-2.8665170323133866
baseball,es,17400,-2.8676363850101128
rejection,nl,17401,-2.869342513786851
nurse,nl,17402,-2.8707196245524154
straight,nl,17403,-2.8723500516332456
waste,es,17404,-2.8752157101646136
arithmetic,en,17405,-2.875945423840758
diploma,zh,17406,-2.876465715517492
aroma,en,17407,-2.878327591247718
hit,zh,17408,-2.880364536720666
regret,es,17409,-2.884121124775071
police,es,17410,-2.885201328234199
rejection,en,17411,-2.8862388383183166
cancer,zh,17412,-2.8878129818458755
journal,zh,17413,-2.8887152617623286
prince,es,17414,-2.8895236198159027
forbid,zh,17415,-2.889856843992825
sadness,en,17416,-2.891311077828914
storm,zh,17417,-2.8915214244744023
method,nl,17418,-2.891752520733654
competition,zh,17419,-2.8936310907506213
rubber,nl,17420,-2.894905217248844
pool,zh,17421,-2.8979930421058815
scent,es,17422,-2.8985833195159487
objective,en,17423,-2.9012403428775104
tension,zh,17424,-2.9029941519206957
current,zh,17425,-2.904549097099077
tear,en,17426,-2.905386869855366
deception,nl,17427,-2.90627835201815
chance,es,17428,-2.906600205888505
hiking,zh,17429,-2.914045348261216
cat,es,17430,-2.914694799242611
hour,zh,17431,-2.9174707491596914
sum,zh,17432,-2.9174864089632213
foot,nl,17433,-2.917671502823379
research,es,17434,-2.9206169621058624
entertainment,nl,17435,-2.9209466103808572
responsibility,nl,17436,-2.921315169882066
chief,nl,17437,-2.9254043209495797
mud,zh,17438,-2.928874359305715
bake,es,17439,-2.9340017898114117
soil,nl,17440,-2.934625276015808
kill,zh,17441,-2.934819997397529
wife,nl,17442,-2.938631869395749
handsome,nl,17443,-2.943080999537008
cinema,zh,17444,-2.943327517397937
pant,es,17445,-2.9443529240194657
aroma,nl,17446,-2.9463407135970576
receive,zh,17447,-2.9469524166215155
currency,nl,17448,-2.9477117759706863
coffee,zh,17449,-2.9494668821203405
depression,zh,17450,-2.9495336204717257
theft,zh,17451,-2.9502942128374032
result,en,17452,-2.950591626981663
responsibility,en,17453,-2.9506469734253957
exaggerated,en,17454,-2.9521400666066397
hiking,es,17455,-2.9536858952989076
cross,es,17456,-2.9541376116853995
cover,nl,17457,-2.9545299736672166
bed,zh,17458,-2.9552432600180225
